local_time_no_dst,wind_speed,irradiance_direct,irradiance_diffuse,temperature
2013-01-03 06:00:00,2.133,0.0,0.0,7.187
2013-01-03 07:00:00,2.496,0.0,0.003,7.166
2013-01-03 08:00:00,2.7739999999999996,0.004,0.034,7.575
2013-01-03 09:00:00,2.964,0.01,0.084,8.301
2013-01-03 10:00:00,3.5589999999999997,0.01,0.10300000000000001,8.707
2013-01-03 11:00:00,4.168,0.017,0.139,9.016
2013-01-03 12:00:00,4.303999999999999,0.016,0.135,9.22
2013-01-03 13:00:00,4.0089999999999995,0.019,0.13,9.264
2013-01-03 14:00:00,3.36,0.035,0.125,9.263
2013-01-03 15:00:00,2.5860000000000003,0.022000000000000002,0.07,9.024
2013-01-03 16:00:00,1.992,0.003,0.01,8.335
2013-01-03 17:00:00,1.3730000000000002,0.0,0.0,8.225
2013-01-03 18:00:00,0.738,0.0,0.0,8.247
2013-01-03 19:00:00,0.405,0.0,0.0,8.031
2013-01-03 20:00:00,0.488,0.0,0.0,7.737
2013-01-03 21:00:00,0.807,0.0,0.0,7.417000000000001
2013-01-03 22:00:00,1.38,0.0,0.0,7.0089999999999995
2013-01-03 23:00:00,1.94,0.0,0.0,6.672000000000001
2013-01-04 00:00:00,2.23,0.0,0.0,6.4479999999999995
2013-01-04 01:00:00,2.182,0.0,0.0,6.334
2013-01-04 02:00:00,1.882,0.0,0.0,6.332000000000001
2013-01-04 03:00:00,1.551,0.0,0.0,6.335
2013-01-04 04:00:00,1.485,0.0,0.0,6.211
2013-01-04 05:00:00,1.77,0.0,0.0,5.9879999999999995
2013-01-04 06:00:00,2.323,0.0,0.0,5.746
2013-01-04 07:00:00,3.032,0.003,0.006,5.577000000000001
2013-01-04 08:00:00,3.8339999999999996,0.023,0.055,6.481
2013-01-04 09:00:00,4.676,0.055999999999999994,0.111,7.273
2013-01-04 10:00:00,5.612,0.196,0.155,8.285
2013-01-04 11:00:00,6.2379999999999995,0.47100000000000003,0.135,9.062000000000001
2013-01-04 12:00:00,6.438,0.623,0.106,9.361
2013-01-04 13:00:00,6.395,0.621,0.08800000000000001,9.474
2013-01-04 14:00:00,6.178999999999999,0.451,0.08199999999999999,9.378
2013-01-04 15:00:00,5.7829999999999995,0.21100000000000002,0.066,8.926
2013-01-04 16:00:00,5.83,0.013000000000000001,0.012,7.483
2013-01-04 17:00:00,5.959,0.0,0.0,7.166
2013-01-04 18:00:00,6.05,0.0,0.0,7.207999999999999
2013-01-04 19:00:00,6.207999999999999,0.0,0.0,7.249
2013-01-04 20:00:00,6.135,0.0,0.0,7.209
2013-01-04 21:00:00,6.0089999999999995,0.0,0.0,7.0889999999999995
2013-01-04 22:00:00,5.774,0.0,0.0,6.9
2013-01-04 23:00:00,5.892,0.0,0.0,6.656000000000001
2013-01-05 00:00:00,6.056,0.0,0.0,6.291
2013-01-05 01:00:00,5.622999999999999,0.0,0.0,5.888
2013-01-05 02:00:00,4.875,0.0,0.0,5.567
2013-01-05 03:00:00,4.082,0.0,0.0,5.202999999999999
2013-01-05 04:00:00,3.335,0.0,0.0,5.245
2013-01-05 05:00:00,2.463,0.0,0.0,5.395
2013-01-05 06:00:00,1.4669999999999999,0.0,0.0,5.683
2013-01-05 07:00:00,1.043,0.006,0.008,5.72
2013-01-05 08:00:00,1.74,0.087,0.069,6.151
2013-01-05 09:00:00,2.576,0.177,0.122,7.039
2013-01-05 10:00:00,3.216,0.252,0.156,7.4910000000000005
2013-01-05 11:00:00,3.675,0.27,0.177,7.711
2013-01-05 12:00:00,3.957,0.22,0.185,7.867000000000001
2013-01-05 13:00:00,4.082,0.133,0.17,7.87
2013-01-05 14:00:00,4.145,0.064,0.127,7.72
2013-01-05 15:00:00,4.345,0.026000000000000002,0.068,7.388
2013-01-05 16:00:00,4.765,0.004,0.01,6.362
2013-01-05 17:00:00,4.775,0.0,0.0,5.9079999999999995
2013-01-05 18:00:00,4.547,0.0,0.0,5.8020000000000005
2013-01-05 19:00:00,4.397,0.0,0.0,5.8229999999999995
2013-01-05 20:00:00,4.353,0.0,0.0,5.84
2013-01-05 21:00:00,4.224,0.0,0.0,5.768
2013-01-05 22:00:00,3.9589999999999996,0.0,0.0,5.718999999999999
2013-01-05 23:00:00,3.3569999999999998,0.0,0.0,5.693
2013-01-06 00:00:00,2.386,0.0,0.0,5.83
2013-01-06 01:00:00,1.2919999999999998,0.0,0.0,5.906000000000001
2013-01-06 02:00:00,1.26,0.0,0.0,5.711
2013-01-06 03:00:00,2.6189999999999998,0.0,0.0,5.129
2013-01-06 04:00:00,4.198,0.0,0.0,4.556
2013-01-06 05:00:00,5.3229999999999995,0.0,0.0,4.37
2013-01-06 06:00:00,6.1339999999999995,0.0,0.0,4.279
2013-01-06 07:00:00,7.002000000000001,0.001,0.006,4.255
2013-01-06 08:00:00,7.5329999999999995,0.012,0.053,5.095
2013-01-06 09:00:00,8.25,0.028999999999999998,0.111,5.572
2013-01-06 10:00:00,9.335,0.046,0.159,5.497999999999999
2013-01-06 11:00:00,9.981,0.026000000000000002,0.154,5.23
2013-01-06 12:00:00,10.437000000000001,0.013000000000000001,0.122,5.186
2013-01-06 13:00:00,10.694,0.047,0.165,5.356
2013-01-06 14:00:00,10.664000000000001,0.036000000000000004,0.125,5.191
2013-01-06 15:00:00,10.329,0.01,0.055999999999999994,4.8
2013-01-06 16:00:00,9.633,0.002,0.009000000000000001,4.246
2013-01-06 17:00:00,9.152999999999999,0.0,0.0,3.6889999999999996
2013-01-06 18:00:00,9.212,0.0,0.0,3.58
2013-01-06 19:00:00,9.219,0.0,0.0,3.486
2013-01-06 20:00:00,9.002,0.0,0.0,3.236
2013-01-06 21:00:00,8.695,0.0,0.0,2.8989999999999996
2013-01-06 22:00:00,8.267000000000001,0.0,0.0,2.62
2013-01-06 23:00:00,7.695,0.0,0.0,2.41
2013-01-07 00:00:00,7.077000000000001,0.0,0.0,2.2
2013-01-07 01:00:00,6.33,0.0,0.0,2.0869999999999997
2013-01-07 02:00:00,5.426,0.0,0.0,2.035
2013-01-07 03:00:00,4.511,0.0,0.0,2.0980000000000003
2013-01-07 04:00:00,3.642,0.0,0.0,2.329
2013-01-07 05:00:00,3.3739999999999997,0.0,0.0,2.224
2013-01-07 06:00:00,3.52,0.0,0.0,1.7890000000000001
2013-01-07 07:00:00,3.728,0.002,0.006999999999999999,1.605
2013-01-07 08:00:00,3.717,0.015,0.059000000000000004,2.3409999999999997
2013-01-07 09:00:00,3.783,0.017,0.10099999999999999,2.506
2013-01-07 10:00:00,4.5360000000000005,0.013000000000000001,0.11599999999999999,2.425
2013-01-07 11:00:00,5.5520000000000005,0.013999999999999999,0.134,2.384
2013-01-07 12:00:00,6.954,0.011000000000000001,0.126,2.5780000000000003
2013-01-07 13:00:00,8.298,0.008,0.106,2.7769999999999997
2013-01-07 14:00:00,9.311,0.005,0.07200000000000001,2.77
2013-01-07 15:00:00,9.871,0.003,0.037000000000000005,2.498
2013-01-07 16:00:00,9.972999999999999,0.0,0.005,1.986
2013-01-07 17:00:00,9.676,0.0,0.0,1.713
2013-01-07 18:00:00,9.557,0.0,0.0,1.676
2013-01-07 19:00:00,9.616,0.0,0.0,1.682
2013-01-07 20:00:00,10.032,0.0,0.0,1.6130000000000002
2013-01-07 21:00:00,10.879000000000001,0.0,0.0,1.505
2013-01-07 22:00:00,11.408,0.0,0.0,1.3219999999999998
2013-01-07 23:00:00,11.524000000000001,0.0,0.0,1.037
2013-01-08 00:00:00,11.739,0.0,0.0,0.736
2013-01-08 01:00:00,11.796,0.0,0.0,0.447
2013-01-08 02:00:00,11.630999999999998,0.0,0.0,0.128
2013-01-08 03:00:00,11.237,0.0,0.0,-0.359
2013-01-08 04:00:00,10.889000000000001,0.0,0.0,-0.871
2013-01-08 05:00:00,10.509,0.0,0.0,-1.26
2013-01-08 06:00:00,10.251,0.0,0.0,-1.402
2013-01-08 07:00:00,10.037,0.003,0.006999999999999999,-1.4
2013-01-08 08:00:00,9.918,0.037000000000000005,0.069,-0.858
2013-01-08 09:00:00,9.507,0.071,0.131,-0.545
2013-01-08 10:00:00,9.271,0.087,0.174,-0.27399999999999997
2013-01-08 11:00:00,9.464,0.055,0.179,-0.10800000000000001
2013-01-08 12:00:00,9.724,0.052000000000000005,0.183,-0.006
2013-01-08 13:00:00,9.924,0.019,0.131,-0.009000000000000001
2013-01-08 14:00:00,10.01,0.008,0.08199999999999999,-0.13
2013-01-08 15:00:00,9.96,0.003,0.04,-0.364
2013-01-08 16:00:00,9.667,0.001,0.005,-0.5379999999999999
2013-01-08 17:00:00,9.543,0.0,0.0,-0.565
2013-01-08 18:00:00,9.674,0.0,0.0,-0.581
2013-01-08 19:00:00,9.765,0.0,0.0,-0.564
2013-01-08 20:00:00,9.673,0.0,0.0,-0.41700000000000004
2013-01-08 21:00:00,9.554,0.0,0.0,-0.335
2013-01-08 22:00:00,9.302999999999999,0.0,0.0,-0.406
2013-01-08 23:00:00,8.829,0.0,0.0,-0.606
2013-01-09 00:00:00,8.326,0.0,0.0,-0.7190000000000001
2013-01-09 01:00:00,8.145,0.0,0.0,-0.7340000000000001
2013-01-09 02:00:00,8.101,0.0,0.0,-0.733
2013-01-09 03:00:00,8.186,0.0,0.0,-0.733
2013-01-09 04:00:00,8.144,0.0,0.0,-0.764
2013-01-09 05:00:00,8.068,0.0,0.0,-0.7390000000000001
2013-01-09 06:00:00,7.9879999999999995,0.0,0.0,-0.691
2013-01-09 07:00:00,7.831,0.002,0.006999999999999999,-0.6659999999999999
2013-01-09 08:00:00,7.443,0.033,0.064,-0.242
2013-01-09 09:00:00,6.9910000000000005,0.128,0.129,0.298
2013-01-09 10:00:00,6.401,0.217,0.166,0.722
2013-01-09 11:00:00,5.7829999999999995,0.195,0.188,0.9309999999999999
2013-01-09 12:00:00,5.224,0.198,0.191,1.114
2013-01-09 13:00:00,4.851,0.17600000000000002,0.17300000000000001,1.3319999999999999
2013-01-09 14:00:00,4.556,0.13699999999999998,0.138,1.516
2013-01-09 15:00:00,4.32,0.039,0.075,1.395
2013-01-09 16:00:00,4.092,0.008,0.013999999999999999,0.561
2013-01-09 17:00:00,3.6830000000000003,0.0,0.0,0.316
2013-01-09 18:00:00,3.237,0.0,0.0,0.26
2013-01-09 19:00:00,2.8760000000000003,0.0,0.0,0.20800000000000002
2013-01-09 20:00:00,2.545,0.0,0.0,0.231
2013-01-09 21:00:00,2.293,0.0,0.0,0.24600000000000002
2013-01-09 22:00:00,2.109,0.0,0.0,0.19899999999999998
2013-01-09 23:00:00,1.901,0.0,0.0,0.276
2013-01-10 00:00:00,1.7519999999999998,0.0,0.0,0.39799999999999996
2013-01-10 01:00:00,1.781,0.0,0.0,0.436
2013-01-10 02:00:00,2.072,0.0,0.0,0.419
2013-01-10 03:00:00,2.556,0.0,0.0,0.344
2013-01-10 04:00:00,3.115,0.0,0.0,0.18600000000000003
2013-01-10 05:00:00,3.735,0.0,0.0,-0.018000000000000002
2013-01-10 06:00:00,4.397,0.0,0.0,-0.35100000000000003
2013-01-10 07:00:00,5.099,0.031,0.009000000000000001,-0.43700000000000006
2013-01-10 08:00:00,5.7139999999999995,0.316,0.045,1.264
2013-01-10 09:00:00,6.047000000000001,0.5529999999999999,0.055999999999999994,2.511
2013-01-10 10:00:00,6.263999999999999,0.693,0.065,2.884
2013-01-10 11:00:00,6.209,0.799,0.066,3.1710000000000003
2013-01-10 12:00:00,5.966,0.8109999999999999,0.065,3.3930000000000002
2013-01-10 13:00:00,5.781000000000001,0.7340000000000001,0.062,3.5380000000000003
2013-01-10 14:00:00,5.6,0.5529999999999999,0.059000000000000004,3.557
2013-01-10 15:00:00,5.468999999999999,0.305,0.05,3.1919999999999997
2013-01-10 16:00:00,5.669,0.059000000000000004,0.015,1.38
2013-01-10 17:00:00,6.247000000000001,0.0,0.0,0.965
2013-01-10 18:00:00,7.415,0.0,0.0,1.635
2013-01-10 19:00:00,8.755,0.0,0.0,2.573
2013-01-10 20:00:00,9.975,0.0,0.0,3.293
2013-01-10 21:00:00,10.578,0.0,0.0,3.525
2013-01-10 22:00:00,10.857999999999999,0.0,0.0,3.562
2013-01-10 23:00:00,11.026,0.0,0.0,3.6289999999999996
2013-01-11 00:00:00,11.079,0.0,0.0,3.654
2013-01-11 01:00:00,11.546,0.0,0.0,3.7739999999999996
2013-01-11 02:00:00,12.072000000000001,0.0,0.0,4.002
2013-01-11 03:00:00,11.959000000000001,0.0,0.0,4.042
2013-01-11 04:00:00,11.96,0.0,0.0,4.1739999999999995
2013-01-11 05:00:00,11.952,0.0,0.0,4.331
2013-01-11 06:00:00,12.24,0.0,0.0,4.556
2013-01-11 07:00:00,12.005999999999998,0.0,0.004,4.668
2013-01-11 08:00:00,12.152000000000001,0.003,0.036000000000000004,5.112
2013-01-11 09:00:00,10.75,0.006999999999999999,0.078,5.507999999999999
2013-01-11 10:00:00,10.228,0.015,0.128,5.84
2013-01-11 11:00:00,10.677999999999999,0.01,0.12300000000000001,5.642
2013-01-11 12:00:00,10.74,0.005,0.094,5.151
2013-01-11 13:00:00,10.482999999999999,0.004,0.08199999999999999,5.178999999999999
2013-01-11 14:00:00,11.544,0.008,0.086,6.126
2013-01-11 15:00:00,11.55,0.021,0.078,7.032
2013-01-11 16:00:00,11.758,0.004,0.013000000000000001,6.99
2013-01-11 17:00:00,11.994000000000002,0.0,0.0,7.109
2013-01-11 18:00:00,11.405999999999999,0.0,0.0,7.022
2013-01-11 19:00:00,10.845999999999998,0.0,0.0,6.769
2013-01-11 20:00:00,10.659,0.0,0.0,6.702000000000001
2013-01-11 21:00:00,10.7,0.0,0.0,6.888999999999999
2013-01-11 22:00:00,12.522,0.0,0.0,7.269
2013-01-11 23:00:00,13.433,0.0,0.0,7.696000000000001
2013-01-12 00:00:00,11.465,0.0,0.0,7.608
2013-01-12 01:00:00,9.81,0.0,0.0,7.452999999999999
2013-01-12 02:00:00,8.337,0.0,0.0,7.4270000000000005
2013-01-12 03:00:00,7.196000000000001,0.0,0.0,7.294
2013-01-12 04:00:00,7.172999999999999,0.0,0.0,7.27
2013-01-12 05:00:00,7.069,0.0,0.0,7.237
2013-01-12 06:00:00,7.129,0.0,0.0,7.311
2013-01-12 07:00:00,6.829,0.001,0.005,7.343
2013-01-12 08:00:00,6.556,0.004,0.038,7.824
2013-01-12 09:00:00,6.143,0.006,0.073,8.376
2013-01-12 10:00:00,5.48,0.006999999999999999,0.1,9.024
2013-01-12 11:00:00,5.083,0.01,0.12,9.512
2013-01-12 12:00:00,5.43,0.017,0.149,9.834
2013-01-12 13:00:00,4.971,0.013000000000000001,0.122,10.055
2013-01-12 14:00:00,3.9539999999999997,0.017,0.11199999999999999,10.299000000000001
2013-01-12 15:00:00,3.446,0.009000000000000001,0.062,10.191
2013-01-12 16:00:00,3.782,0.002,0.011000000000000001,9.276
2013-01-12 17:00:00,4.246,0.0,0.0,8.792
2013-01-12 18:00:00,4.5569999999999995,0.0,0.0,8.621
2013-01-12 19:00:00,5.417999999999999,0.0,0.0,8.488999999999999
2013-01-12 20:00:00,6.18,0.0,0.0,8.522
2013-01-12 21:00:00,6.475,0.0,0.0,8.318999999999999
2013-01-12 22:00:00,7.021,0.0,0.0,7.867999999999999
2013-01-12 23:00:00,7.444,0.0,0.0,6.845
2013-01-13 00:00:00,7.501,0.0,0.0,5.744
2013-01-13 01:00:00,7.399,0.0,0.0,4.986000000000001
2013-01-13 02:00:00,7.081,0.0,0.0,4.655
2013-01-13 03:00:00,6.5089999999999995,0.0,0.0,4.657
2013-01-13 04:00:00,5.8260000000000005,0.0,0.0,4.655
2013-01-13 05:00:00,5.632999999999999,0.0,0.0,4.619
2013-01-13 06:00:00,5.311,0.0,0.0,4.391
2013-01-13 07:00:00,4.992,0.001,0.005,4.213
2013-01-13 08:00:00,4.588,0.008,0.048,4.487
2013-01-13 09:00:00,4.447,0.024,0.109,4.6930000000000005
2013-01-13 10:00:00,4.314,0.05,0.163,4.843
2013-01-13 11:00:00,4.0680000000000005,0.059000000000000004,0.18600000000000003,4.912
2013-01-13 12:00:00,3.8680000000000003,0.059000000000000004,0.187,5.01
2013-01-13 13:00:00,3.755,0.067,0.175,5.1370000000000005
2013-01-13 14:00:00,3.6630000000000003,0.065,0.141,5.242000000000001
2013-01-13 15:00:00,3.638,0.038,0.084,5.196000000000001
2013-01-13 16:00:00,3.86,0.008,0.016,4.586
2013-01-13 17:00:00,4.229,0.0,0.0,3.952
2013-01-13 18:00:00,4.566,0.0,0.0,3.74
2013-01-13 19:00:00,4.84,0.0,0.0,3.543
2013-01-13 20:00:00,5.093,0.0,0.0,3.388
2013-01-13 21:00:00,5.37,0.0,0.0,3.167
2013-01-13 22:00:00,5.654,0.0,0.0,2.906
2013-01-13 23:00:00,5.635,0.0,0.0,2.737
2013-01-14 00:00:00,5.316,0.0,0.0,2.6919999999999997
2013-01-14 01:00:00,4.71,0.0,0.0,2.8339999999999996
2013-01-14 02:00:00,3.7710000000000004,0.0,0.0,2.998
2013-01-14 03:00:00,2.7689999999999997,0.0,0.0,3.236
2013-01-14 04:00:00,2.125,0.0,0.0,3.4560000000000004
2013-01-14 05:00:00,2.115,0.0,0.0,3.57
2013-01-14 06:00:00,2.522,0.0,0.0,3.5989999999999998
2013-01-14 07:00:00,2.872,0.016,0.011000000000000001,3.7310000000000003
2013-01-14 08:00:00,3.0269999999999997,0.146,0.068,4.928
2013-01-14 09:00:00,3.0210000000000004,0.33299999999999996,0.09699999999999999,6.147
2013-01-14 10:00:00,3.312,0.529,0.1,7.013999999999999
2013-01-14 11:00:00,3.3689999999999998,0.7390000000000001,0.08199999999999999,7.768
2013-01-14 12:00:00,3.195,0.777,0.075,8.342
2013-01-14 13:00:00,2.83,0.6990000000000001,0.07200000000000001,8.74
2013-01-14 14:00:00,2.286,0.535,0.067,8.839
2013-01-14 15:00:00,1.4869999999999999,0.298,0.055,8.524
2013-01-14 16:00:00,1.176,0.066,0.017,7.369
2013-01-14 17:00:00,1.755,0.0,0.0,6.571000000000001
2013-01-14 18:00:00,2.798,0.0,0.0,5.975
2013-01-14 19:00:00,3.728,0.0,0.0,5.385
2013-01-14 20:00:00,4.291,0.0,0.0,4.97
2013-01-14 21:00:00,4.519,0.0,0.0,4.718999999999999
2013-01-14 22:00:00,4.437,0.0,0.0,4.691
2013-01-14 23:00:00,4.073,0.0,0.0,4.8839999999999995
2013-01-15 00:00:00,3.696,0.0,0.0,5.149
2013-01-15 01:00:00,3.759,0.0,0.0,5.218
2013-01-15 02:00:00,4.17,0.0,0.0,5.004
2013-01-15 03:00:00,4.615,0.0,0.0,4.665
2013-01-15 04:00:00,5.023,0.0,0.0,4.325
2013-01-15 05:00:00,5.497000000000001,0.0,0.0,4.03
2013-01-15 06:00:00,5.803,0.0,0.0,3.9019999999999997
2013-01-15 07:00:00,5.81,0.035,0.012,4.081
2013-01-15 08:00:00,5.417999999999999,0.284,0.055999999999999994,5.91
2013-01-15 09:00:00,4.822,0.474,0.077,7.818
2013-01-15 10:00:00,4.862,0.622,0.087,8.952
2013-01-15 11:00:00,5.617000000000001,0.711,0.09,10.263
2013-01-15 12:00:00,5.629,0.67,0.099,10.975999999999999
2013-01-15 13:00:00,5.287000000000001,0.505,0.115,11.339
2013-01-15 14:00:00,4.571000000000001,0.19899999999999998,0.128,11.314
2013-01-15 15:00:00,3.7460000000000004,0.04,0.075,10.652000000000001
2013-01-15 16:00:00,3.6710000000000003,0.006999999999999999,0.013999999999999999,9.713
2013-01-15 17:00:00,4.412,0.0,0.0,9.062000000000001
2013-01-15 18:00:00,5.419,0.0,0.0,8.607000000000001
2013-01-15 19:00:00,6.343999999999999,0.0,0.0,8.295
2013-01-15 20:00:00,7.346,0.0,0.0,8.085
2013-01-15 21:00:00,8.113999999999999,0.0,0.0,7.978
2013-01-15 22:00:00,8.415,0.0,0.0,7.807
2013-01-15 23:00:00,8.458,0.0,0.0,7.437
2013-01-16 00:00:00,8.443,0.0,0.0,7.115
2013-01-16 01:00:00,8.441,0.0,0.0,6.922999999999999
2013-01-16 02:00:00,8.488999999999999,0.0,0.0,6.805
2013-01-16 03:00:00,8.751,0.0,0.0,6.483
2013-01-16 04:00:00,9.335,0.0,0.0,5.912000000000001
2013-01-16 05:00:00,9.741,0.0,0.0,5.626
2013-01-16 06:00:00,10.228,0.0,0.0,5.5329999999999995
2013-01-16 07:00:00,10.543,0.035,0.013000000000000001,5.681
2013-01-16 08:00:00,10.075,0.276,0.057,7.125
2013-01-16 09:00:00,9.765,0.48100000000000004,0.076,8.389
2013-01-16 10:00:00,11.392000000000001,0.627,0.086,10.097000000000001
2013-01-16 11:00:00,12.58,0.665,0.099,11.742
2013-01-16 12:00:00,12.825999999999999,0.594,0.114,12.853
2013-01-16 13:00:00,12.323,0.475,0.12,13.379000000000001
2013-01-16 14:00:00,11.22,0.223,0.12300000000000001,13.321
2013-01-16 15:00:00,10.773,0.105,0.08199999999999999,12.764000000000001
2013-01-16 16:00:00,10.927,0.023,0.019,11.372
2013-01-16 17:00:00,10.832,0.0,0.0,10.485999999999999
2013-01-16 18:00:00,10.204,0.0,0.0,10.259
2013-01-16 19:00:00,10.051,0.0,0.0,9.915
2013-01-16 20:00:00,10.314,0.0,0.0,9.588
2013-01-16 21:00:00,10.729000000000001,0.0,0.0,9.318
2013-01-16 22:00:00,11.117,0.0,0.0,9.111
2013-01-16 23:00:00,11.334000000000001,0.0,0.0,8.912
2013-01-17 00:00:00,11.046,0.0,0.0,8.831
2013-01-17 01:00:00,10.963,0.0,0.0,8.79
2013-01-17 02:00:00,10.628,0.0,0.0,8.674
2013-01-17 03:00:00,10.390999999999998,0.0,0.0,8.451
2013-01-17 04:00:00,10.147,0.0,0.0,8.307
2013-01-17 05:00:00,10.827,0.0,0.0,8.389
2013-01-17 06:00:00,11.343,0.0,0.0,8.49
2013-01-17 07:00:00,12.652000000000001,0.004,0.01,8.664
2013-01-17 08:00:00,13.149000000000001,0.087,0.077,9.314
2013-01-17 09:00:00,13.985,0.315,0.111,10.206
2013-01-17 10:00:00,15.55,0.5529999999999999,0.10800000000000001,11.186
2013-01-17 11:00:00,16.373,0.6709999999999999,0.105,11.982000000000001
2013-01-17 12:00:00,15.786,0.674,0.10800000000000001,12.525
2013-01-17 13:00:00,14.312000000000001,0.377,0.147,12.692
2013-01-17 14:00:00,11.921,0.122,0.14,12.402000000000001
2013-01-17 15:00:00,10.312000000000001,0.022000000000000002,0.073,11.706
2013-01-17 16:00:00,9.777000000000001,0.001,0.006999999999999999,10.847000000000001
2013-01-17 17:00:00,9.886000000000001,0.0,0.0,10.620999999999999
2013-01-17 18:00:00,10.101,0.0,0.0,10.466
2013-01-17 19:00:00,10.780999999999999,0.0,0.0,10.322000000000001
2013-01-17 20:00:00,11.325,0.0,0.0,10.195
2013-01-17 21:00:00,11.645,0.0,0.0,10.117
2013-01-17 22:00:00,11.418,0.0,0.0,9.959
2013-01-17 23:00:00,11.11,0.0,0.0,9.774
2013-01-18 00:00:00,10.472999999999999,0.0,0.0,9.673
2013-01-18 01:00:00,10.761,0.0,0.0,9.89
2013-01-18 02:00:00,10.355,0.0,0.0,10.006
2013-01-18 03:00:00,10.407,0.0,0.0,10.027999999999999
2013-01-18 04:00:00,10.832,0.0,0.0,9.975
2013-01-18 05:00:00,11.09,0.0,0.0,9.946
2013-01-18 06:00:00,11.130999999999998,0.0,0.0,9.902000000000001
2013-01-18 07:00:00,11.488,0.0,0.005,9.961
2013-01-18 08:00:00,11.715,0.002,0.03,10.163
2013-01-18 09:00:00,12.059000000000001,0.003,0.062,10.41
2013-01-18 10:00:00,12.03,0.004,0.08199999999999999,10.649000000000001
2013-01-18 11:00:00,11.687999999999999,0.004,0.091,10.954
2013-01-18 12:00:00,11.3,0.005,0.106,11.520999999999999
2013-01-18 13:00:00,11.208,0.005,0.096,11.97
2013-01-18 14:00:00,11.583,0.003,0.067,12.095
2013-01-18 15:00:00,12.015999999999998,0.002,0.035,11.946
2013-01-18 16:00:00,12.398,0.001,0.009000000000000001,11.687999999999999
2013-01-18 17:00:00,12.821,0.0,0.0,11.487
2013-01-18 18:00:00,13.079,0.0,0.0,11.338
2013-01-18 19:00:00,13.142999999999999,0.0,0.0,11.044
2013-01-18 20:00:00,13.389000000000001,0.0,0.0,10.883
